user_id,group,converted,revenue,metric,genre,device,age_group,region,plan,creative,timestamp
U0007181,variant,0,0.0,0.0,Action,Mobile,55+,EMEA,Premium,Hero Banner,2026-03-16 00:04:40.625065
U0004328,control,0,0.0,0.0,Documentary,Mobile,35-44,EMEA,Premium,Hero Banner,2026-03-15 10:55:49.625065
U0006452,variant,0,0.0,0.0,Sci-Fi,Smart TV,25-34,North America,Basic,Hero Banner,2026-03-10 14:51:52.625065
U0001983,control,0,0.0,0.0,Comedy,Smart TV,55+,North America,Standard,Pre-Roll 15s,2026-03-08 07:20:13.625065
U0008246,variant,0,0.0,0.0,Comedy,Mobile,25-34,North America,Standard,Hero Banner,2026-03-06 22:44:52.625065
U0001554,control,0,0.0,0.0,Drama,Mobile,45-54,EMEA,Standard,Hero Banner,2026-03-17 13:02:52.625065
U0004850,control,0,0.0,0.0,Sci-Fi,Smart TV,55+,EMEA,Standard,Teaser Clip,2026-03-14 08:29:40.625065
U0009095,variant,0,0.0,0.0,Drama,Desktop,45-54,EMEA,Basic,Pre-Roll 15s,2026-03-19 01:28:15.625065
U0009922,variant,0,0.0,0.0,Comedy,Smart TV,55+,EMEA,Standard,Hero Banner,2026-03-10 23:18:45.625065
U0007532,variant,0,0.0,0.0,Drama,Desktop,55+,North America,Standard,Hero Banner,2026-03-14 09:48:34.625065
U0006853,variant,0,0.0,0.0,Documentary,Mobile,18-24,North America,Standard,Carousel,2026-03-09 14:18:48.625065
U0004641,control,0,0.0,0.0,Documentary,Game Console,18-24,LATAM,Basic,Hero Banner,2026-03-15 08:11:52.625065
U0002881,control,0,0.0,0.0,Drama,Tablet,45-54,LATAM,Basic,Pre-Roll 15s,2026-03-08 15:36:13.625065
U0001677,control,0,0.0,0.0,Drama,Desktop,35-44,LATAM,Standard,Pre-Roll 15s,2026-03-12 04:57:08.625065
U0004885,control,0,0.0,0.0,Sci-Fi,Mobile,55+,North America,Premium,Hero Banner,2026-03-15 13:38:50.625065
U0001964,control,0,0.0,0.0,Sci-Fi,Desktop,25-34,LATAM,Basic,Pre-Roll 15s,2026-03-11 09:42:32.625065
U0000901,control,0,0.0,0.0,Action,Smart TV,18-24,EMEA,Standard,Teaser Clip,2026-03-05 22:31:45.625065
U0007130,variant,0,0.0,0.0,Sci-Fi,Mobile,55+,APAC,Premium,Interactive Overlay,2026-03-19 09:55:47.625065
U0003068,control,0,0.0,0.0,Animation,Desktop,18-24,APAC,Premium,Hero Banner,2026-03-10 09:43:08.625065
U0002296,control,0,0.0,0.0,Action,Mobile,25-34,EMEA,Basic,Mid-Roll 30s,2026-03-12 17:52:54.625065
U0006237,variant,0,0.0,0.0,Drama,Desktop,35-44,EMEA,Premium,Carousel,2026-03-11 15:50:41.625065
U0005862,variant,0,0.0,0.0,Documentary,Tablet,25-34,EMEA,Basic,Hero Banner,2026-03-16 22:23:25.625065
U0000296,control,1,53.83,1.0,Documentary,Mobile,35-44,EMEA,Premium,Hero Banner,2026-03-11 22:23:52.625065
U0008778,variant,1,9.61,1.0,Sci-Fi,Smart TV,55+,LATAM,Premium,Carousel,2026-03-16 14:56:37.625065
U0000057,control,0,0.0,0.0,Sci-Fi,Tablet,18-24,APAC,Basic,Interactive Overlay,2026-03-10 02:56:05.625065
U0007242,variant,0,0.0,0.0,Comedy,Mobile,45-54,North America,Basic,Pre-Roll 15s,2026-03-13 20:24:27.625065
U0004385,control,1,21.77,1.0,Action,Smart TV,55+,EMEA,Premium,Pre-Roll 15s,2026-03-07 13:17:00.625065
U0002984,control,0,0.0,0.0,Action,Game Console,45-54,North America,Basic,Carousel,2026-03-13 06:19:46.625065
U0000027,control,0,0.0,0.0,Action,Mobile,55+,LATAM,Standard,Interactive Overlay,2026-03-07 06:48:10.625065
U0004407,control,0,0.0,0.0,Drama,Smart TV,18-24,North America,Standard,Pre-Roll 15s,2026-03-07 04:47:32.625065
U0009877,variant,1,15.87,1.0,Drama,Mobile,55+,APAC,Standard,Carousel,2026-03-14 10:09:31.625065
U0002676,control,0,0.0,0.0,Action,Smart TV,55+,LATAM,Basic,Interactive Overlay,2026-03-17 12:43:39.625065
U0008545,variant,0,0.0,0.0,Sci-Fi,Mobile,18-24,APAC,Basic,Mid-Roll 30s,2026-03-13 01:56:38.625065
U0005262,variant,0,0.0,0.0,Comedy,Tablet,18-24,North America,Standard,Pre-Roll 15s,2026-03-08 19:48:28.625065
U0005841,variant,0,0.0,0.0,Animation,Smart TV,35-44,APAC,Premium,Hero Banner,2026-03-09 08:58:48.625065
U0007021,variant,1,6.6,1.0,Comedy,Smart TV,35-44,EMEA,Basic,Mid-Roll 30s,2026-03-19 14:57:19.625065
U0003248,control,0,0.0,0.0,Drama,Smart TV,25-34,APAC,Standard,Interactive Overlay,2026-03-12 19:46:44.625065
U0005667,variant,1,19.67,1.0,Documentary,Mobile,35-44,EMEA,Standard,Teaser Clip,2026-03-15 15:34:47.625065
U0003884,control,1,41.23,1.0,Drama,Smart TV,25-34,APAC,Standard,Interactive Overlay,2026-03-13 10:46:43.625065
U0007663,variant,1,19.16,1.0,Animation,Tablet,18-24,APAC,Basic,Interactive Overlay,2026-03-17 02:45:59.625065
U0000295,control,1,13.2,1.0,Drama,Desktop,35-44,North America,Standard,Interactive Overlay,2026-03-15 12:14:43.625065
U0003161,control,1,9.01,1.0,Drama,Tablet,35-44,EMEA,Standard,Pre-Roll 15s,2026-03-16 10:04:56.625065
U0002580,control,0,0.0,0.0,Action,Mobile,55+,APAC,Standard,Interactive Overlay,2026-03-07 09:59:06.625065
U0003870,control,0,0.0,0.0,Comedy,Smart TV,55+,North America,Premium,Mid-Roll 30s,2026-03-15 09:04:31.625065
U0009210,variant,1,36.66,1.0,Documentary,Tablet,45-54,North America,Standard,Carousel,2026-03-06 08:18:47.625065
U0004404,control,0,0.0,0.0,Action,Tablet,18-24,APAC,Basic,Teaser Clip,2026-03-12 08:12:25.625065
U0006952,variant,0,0.0,0.0,Comedy,Desktop,35-44,EMEA,Standard,Hero Banner,2026-03-11 11:26:07.625065
U0000648,control,0,0.0,0.0,Action,Smart TV,45-54,EMEA,Standard,Carousel,2026-03-18 12:38:06.625065
U0001370,control,0,0.0,0.0,Animation,Smart TV,55+,APAC,Standard,Mid-Roll 30s,2026-03-07 05:44:24.625065
U0009855,variant,0,0.0,0.0,Action,Smart TV,18-24,LATAM,Basic,Mid-Roll 30s,2026-03-11 09:32:04.625065
U0006992,variant,1,8.58,1.0,Documentary,Mobile,55+,North America,Basic,Carousel,2026-03-08 16:42:46.625065
U0005532,variant,0,0.0,0.0,Animation,Mobile,18-24,North America,Basic,Mid-Roll 30s,2026-03-13 16:48:21.625065
U0009620,variant,0,0.0,0.0,Drama,Mobile,25-34,North America,Premium,Hero Banner,2026-03-13 02:00:33.625065
U0005708,variant,0,0.0,0.0,Documentary,Smart TV,25-34,APAC,Standard,Teaser Clip,2026-03-13 02:16:59.625065
U0004209,control,0,0.0,0.0,Animation,Smart TV,18-24,North America,Standard,Hero Banner,2026-03-06 01:20:08.625065
U0000681,control,0,0.0,0.0,Comedy,Smart TV,35-44,North America,Basic,Hero Banner,2026-03-11 22:37:35.625065
U0000434,control,0,0.0,0.0,Drama,Smart TV,55+,EMEA,Standard,Mid-Roll 30s,2026-03-10 02:38:19.625065
U0009309,variant,0,0.0,0.0,Drama,Smart TV,55+,EMEA,Premium,Pre-Roll 15s,2026-03-13 11:13:55.625065
U0004824,control,0,0.0,0.0,Drama,Smart TV,45-54,EMEA,Standard,Teaser Clip,2026-03-12 17:48:54.625065
U0009761,variant,0,0.0,0.0,Animation,Desktop,35-44,North America,Standard,Hero Banner,2026-03-18 10:13:01.625065
U0003159,control,0,0.0,0.0,Documentary,Mobile,55+,EMEA,Standard,Carousel,2026-03-11 18:45:07.625065
U0001489,control,0,0.0,0.0,Animation,Smart TV,25-34,EMEA,Basic,Mid-Roll 30s,2026-03-15 23:04:40.625065
U0002987,control,0,0.0,0.0,Documentary,Smart TV,35-44,APAC,Premium,Hero Banner,2026-03-13 07:18:24.625065
U0000812,control,1,46.22,1.0,Drama,Smart TV,35-44,APAC,Standard,Mid-Roll 30s,2026-03-17 17:53:24.625065
U0001882,control,0,0.0,0.0,Documentary,Smart TV,25-34,APAC,Standard,Interactive Overlay,2026-03-09 07:47:36.625065
U0009267,variant,0,0.0,0.0,Sci-Fi,Tablet,35-44,North America,Standard,Pre-Roll 15s,2026-03-17 21:45:44.625065
U0004936,control,0,0.0,0.0,Sci-Fi,Mobile,25-34,EMEA,Basic,Hero Banner,2026-03-11 23:32:04.625065
U0009935,variant,0,0.0,0.0,Action,Mobile,55+,APAC,Basic,Pre-Roll 15s,2026-03-19 09:10:00.625065
U0001940,control,0,0.0,0.0,Animation,Smart TV,55+,North America,Basic,Interactive Overlay,2026-03-13 11:14:54.625065
U0003296,control,0,0.0,0.0,Action,Mobile,18-24,North America,Basic,Pre-Roll 15s,2026-03-10 06:57:43.625065
U0003534,control,0,0.0,0.0,Documentary,Mobile,25-34,North America,Basic,Carousel,2026-03-09 03:13:45.625065
U0004525,control,0,0.0,0.0,Animation,Game Console,25-34,North America,Premium,Interactive Overlay,2026-03-12 05:38:08.625065
U0003729,control,0,0.0,0.0,Drama,Smart TV,25-34,APAC,Standard,Mid-Roll 30s,2026-03-16 22:32:07.625065
U0007015,variant,1,31.33,1.0,Documentary,Desktop,35-44,North America,Standard,Mid-Roll 30s,2026-03-17 21:05:30.625065
U0001612,control,0,0.0,0.0,Sci-Fi,Game Console,18-24,North America,Premium,Mid-Roll 30s,2026-03-07 12:57:45.625065
U0001181,control,0,0.0,0.0,Sci-Fi,Mobile,18-24,North America,Standard,Teaser Clip,2026-03-10 14:31:19.625065
U0001375,control,0,0.0,0.0,Action,Mobile,45-54,APAC,Basic,Pre-Roll 15s,2026-03-19 02:46:48.625065
U0009224,variant,0,0.0,0.0,Animation,Smart TV,25-34,EMEA,Standard,Pre-Roll 15s,2026-03-13 08:06:32.625065
U0003946,control,0,0.0,0.0,Drama,Game Console,25-34,North America,Standard,Hero Banner,2026-03-15 21:26:31.625065
U0007210,variant,0,0.0,0.0,Sci-Fi,Smart TV,25-34,North America,Standard,Teaser Clip,2026-03-17 14:08:25.625065
U0005211,variant,0,0.0,0.0,Documentary,Tablet,25-34,North America,Basic,Mid-Roll 30s,2026-03-06 20:55:57.625065
U0000063,control,0,0.0,0.0,Action,Smart TV,35-44,North America,Premium,Pre-Roll 15s,2026-03-16 06:21:26.625065
U0000626,control,0,0.0,0.0,Comedy,Game Console,45-54,EMEA,Standard,Mid-Roll 30s,2026-03-06 20:31:36.625065
U0004421,control,0,0.0,0.0,Comedy,Mobile,18-24,North America,Standard,Pre-Roll 15s,2026-03-15 14:32:57.625065
U0001669,control,0,0.0,0.0,Comedy,Desktop,55+,North America,Standard,Teaser Clip,2026-03-16 08:28:59.625065
U0002112,control,0,0.0,0.0,Drama,Tablet,25-34,EMEA,Premium,Pre-Roll 15s,2026-03-16 15:08:19.625065
U0005804,variant,0,0.0,0.0,Sci-Fi,Desktop,25-34,EMEA,Premium,Teaser Clip,2026-03-12 14:31:00.625065
U0009763,variant,0,0.0,0.0,Drama,Desktop,45-54,North America,Basic,Pre-Roll 15s,2026-03-15 09:55:14.625065
U0004032,control,0,0.0,0.0,Animation,Mobile,55+,North America,Standard,Carousel,2026-03-16 23:02:26.625065
U0006545,variant,0,0.0,0.0,Action,Smart TV,18-24,EMEA,Premium,Hero Banner,2026-03-14 19:34:05.625065
U0007948,variant,0,0.0,0.0,Action,Tablet,35-44,North America,Standard,Mid-Roll 30s,2026-03-06 14:05:17.625065
U0000084,control,0,0.0,0.0,Sci-Fi,Tablet,18-24,EMEA,Standard,Pre-Roll 15s,2026-03-09 12:22:36.625065
U0009180,variant,0,0.0,0.0,Animation,Mobile,35-44,APAC,Standard,Teaser Clip,2026-03-07 22:58:36.625065
U0001462,control,0,0.0,0.0,Documentary,Mobile,45-54,EMEA,Basic,Interactive Overlay,2026-03-06 09:40:44.625065
U0002283,control,0,0.0,0.0,Drama,Game Console,25-34,EMEA,Premium,Pre-Roll 15s,2026-03-18 02:56:57.625065
U0002887,control,1,35.37,1.0,Drama,Smart TV,25-34,North America,Premium,Teaser Clip,2026-03-14 19:41:52.625065
U0005834,variant,0,0.0,0.0,Sci-Fi,Smart TV,25-34,North America,Premium,Hero Banner,2026-03-12 06:26:11.625065
U0000684,control,0,0.0,0.0,Documentary,Tablet,18-24,EMEA,Basic,Carousel,2026-03-15 14:42:37.625065
U0004469,control,0,0.0,0.0,Sci-Fi,Desktop,25-34,North America,Basic,Hero Banner,2026-03-17 23:30:07.625065
U0000418,control,0,0.0,0.0,Sci-Fi,Smart TV,18-24,LATAM,Standard,Teaser Clip,2026-03-07 01:34:05.625065
U0005228,variant,0,0.0,0.0,Sci-Fi,Mobile,45-54,EMEA,Basic,Mid-Roll 30s,2026-03-16 06:12:00.625065
U0004253,control,0,0.0,0.0,Action,Mobile,25-34,LATAM,Premium,Teaser Clip,2026-03-08 00:09:15.625065
U0002709,control,0,0.0,0.0,Action,Smart TV,45-54,EMEA,Basic,Teaser Clip,2026-03-19 04:03:51.625065
U0002357,control,0,0.0,0.0,Animation,Smart TV,25-34,North America,Basic,Interactive Overlay,2026-03-10 16:25:04.625065
U0008059,variant,1,99.1,1.0,Animation,Mobile,55+,APAC,Standard,Interactive Overlay,2026-03-12 06:27:15.625065
U0001366,control,0,0.0,0.0,Sci-Fi,Tablet,45-54,North America,Standard,Hero Banner,2026-03-07 00:28:58.625065
U0006277,variant,0,0.0,0.0,Animation,Mobile,45-54,North America,Basic,Hero Banner,2026-03-14 14:46:51.625065
U0003916,control,0,0.0,0.0,Comedy,Smart TV,18-24,LATAM,Basic,Mid-Roll 30s,2026-03-09 13:27:48.625065
U0000293,control,0,0.0,0.0,Action,Mobile,35-44,EMEA,Standard,Carousel,2026-03-16 01:20:52.625065
U0002639,control,0,0.0,0.0,Action,Mobile,25-34,APAC,Basic,Interactive Overlay,2026-03-14 06:35:00.625065
U0009458,variant,0,0.0,0.0,Comedy,Desktop,45-54,EMEA,Standard,Teaser Clip,2026-03-18 09:04:14.625065
U0001506,control,0,0.0,0.0,Drama,Mobile,18-24,EMEA,Standard,Interactive Overlay,2026-03-09 17:10:17.625065
U0009037,variant,0,0.0,0.0,Drama,Smart TV,45-54,EMEA,Premium,Hero Banner,2026-03-14 01:09:41.625065
U0007393,variant,0,0.0,0.0,Animation,Mobile,45-54,APAC,Basic,Mid-Roll 30s,2026-03-12 13:29:08.625065
U0001634,control,1,26.58,1.0,Action,Desktop,45-54,North America,Basic,Mid-Roll 30s,2026-03-08 08:46:46.625065
U0002457,control,0,0.0,0.0,Sci-Fi,Desktop,55+,EMEA,Premium,Mid-Roll 30s,2026-03-15 17:25:24.625065
U0009891,variant,0,0.0,0.0,Sci-Fi,Smart TV,25-34,North America,Basic,Teaser Clip,2026-03-06 14:40:40.625065
U0005558,variant,0,0.0,0.0,Animation,Smart TV,18-24,APAC,Standard,Mid-Roll 30s,2026-03-08 17:03:11.625065
U0009751,variant,1,15.89,1.0,Action,Smart TV,45-54,LATAM,Basic,Mid-Roll 30s,2026-03-06 00:30:28.625065
U0002300,control,1,154.01,1.0,Animation,Mobile,25-34,North America,Premium,Hero Banner,2026-03-11 15:04:48.625065
U0004537,control,0,0.0,0.0,Documentary,Mobile,18-24,APAC,Basic,Teaser Clip,2026-03-16 01:08:14.625065
U0002938,control,0,0.0,0.0,Drama,Smart TV,45-54,EMEA,Premium,Interactive Overlay,2026-03-08 08:22:14.625065
U0001563,control,1,69.73,1.0,Documentary,Smart TV,55+,EMEA,Premium,Teaser Clip,2026-03-11 12:28:52.625065
U0005689,variant,1,42.74,1.0,Comedy,Mobile,45-54,LATAM,Standard,Interactive Overlay,2026-03-06 13:50:56.625065
U0008658,variant,0,0.0,0.0,Drama,Mobile,55+,APAC,Standard,Mid-Roll 30s,2026-03-06 00:11:02.625065
U0007517,variant,0,0.0,0.0,Action,Desktop,18-24,North America,Basic,Interactive Overlay,2026-03-09 22:41:53.625065
U0001979,control,0,0.0,0.0,Animation,Mobile,25-34,LATAM,Standard,Mid-Roll 30s,2026-03-06 17:38:20.625065
U0001883,control,0,0.0,0.0,Documentary,Smart TV,45-54,North America,Standard,Interactive Overlay,2026-03-13 09:37:35.625065
U0003803,control,0,0.0,0.0,Action,Tablet,25-34,APAC,Standard,Mid-Roll 30s,2026-03-11 03:48:35.625065
U0000438,control,0,0.0,0.0,Animation,Mobile,25-34,EMEA,Standard,Interactive Overlay,2026-03-18 18:34:33.625065
U0004635,control,0,0.0,0.0,Drama,Smart TV,25-34,North America,Basic,Interactive Overlay,2026-03-16 16:43:00.625065
U0004528,control,0,0.0,0.0,Animation,Tablet,45-54,LATAM,Basic,Hero Banner,2026-03-18 18:12:13.625065
U0004332,control,0,0.0,0.0,Comedy,Mobile,35-44,EMEA,Standard,Interactive Overlay,2026-03-08 06:41:53.625065
U0003573,control,0,0.0,0.0,Sci-Fi,Smart TV,55+,APAC,Basic,Interactive Overlay,2026-03-06 07:56:39.625065
U0008741,variant,0,0.0,0.0,Animation,Smart TV,45-54,EMEA,Basic,Mid-Roll 30s,2026-03-10 18:55:05.625065
U0008911,variant,0,0.0,0.0,Comedy,Mobile,45-54,EMEA,Standard,Pre-Roll 15s,2026-03-14 09:51:35.625065
U0004817,control,0,0.0,0.0,Drama,Smart TV,45-54,APAC,Premium,Teaser Clip,2026-03-12 12:19:15.625065
U0006435,variant,0,0.0,0.0,Sci-Fi,Smart TV,35-44,EMEA,Premium,Pre-Roll 15s,2026-03-17 13:23:34.625065
U0002986,control,0,0.0,0.0,Animation,Mobile,25-34,EMEA,Standard,Hero Banner,2026-03-15 05:22:45.625065
U0007838,variant,0,0.0,0.0,Action,Smart TV,55+,EMEA,Premium,Carousel,2026-03-12 22:16:24.625065
U0000704,control,0,0.0,0.0,Comedy,Tablet,18-24,APAC,Basic,Teaser Clip,2026-03-06 04:25:54.625065
U0002280,control,0,0.0,0.0,Drama,Smart TV,25-34,APAC,Standard,Teaser Clip,2026-03-09 10:42:31.625065
U0008734,variant,0,0.0,0.0,Documentary,Desktop,25-34,North America,Basic,Pre-Roll 15s,2026-03-09 23:16:34.625065
U0004147,control,0,0.0,0.0,Documentary,Smart TV,55+,North America,Premium,Pre-Roll 15s,2026-03-19 13:28:16.625065
U0005412,variant,0,0.0,0.0,Comedy,Game Console,35-44,EMEA,Standard,Hero Banner,2026-03-07 03:21:38.625065
U0000373,control,0,0.0,0.0,Sci-Fi,Tablet,35-44,North America,Standard,Carousel,2026-03-07 12:26:17.625065
U0006405,variant,0,0.0,0.0,Animation,Smart TV,55+,EMEA,Basic,Interactive Overlay,2026-03-12 22:57:03.625065
U0009223,variant,0,0.0,0.0,Animation,Desktop,25-34,North America,Basic,Teaser Clip,2026-03-18 02:25:53.625065
U0002585,control,0,0.0,0.0,Action,Mobile,55+,APAC,Standard,Mid-Roll 30s,2026-03-14 12:50:33.625065
U0001332,control,0,0.0,0.0,Drama,Mobile,25-34,North America,Basic,Mid-Roll 30s,2026-03-07 18:54:31.625065
U0009572,variant,0,0.0,0.0,Action,Mobile,25-34,North America,Standard,Mid-Roll 30s,2026-03-08 00:58:11.625065
U0005282,variant,1,11.66,1.0,Comedy,Tablet,35-44,APAC,Standard,Carousel,2026-03-09 11:54:13.625065
U0009131,variant,0,0.0,0.0,Sci-Fi,Smart TV,45-54,EMEA,Premium,Pre-Roll 15s,2026-03-19 09:05:10.625065
U0008315,variant,0,0.0,0.0,Animation,Mobile,55+,APAC,Basic,Carousel,2026-03-09 09:50:38.625065
U0009809,variant,0,0.0,0.0,Comedy,Smart TV,18-24,North America,Standard,Mid-Roll 30s,2026-03-17 22:26:59.625065
U0001784,control,0,0.0,0.0,Documentary,Smart TV,55+,APAC,Standard,Carousel,2026-03-15 09:21:05.625065
U0003182,control,0,0.0,0.0,Drama,Tablet,55+,APAC,Premium,Interactive Overlay,2026-03-16 13:22:31.625065
U0000494,control,0,0.0,0.0,Animation,Mobile,18-24,EMEA,Basic,Carousel,2026-03-13 03:57:34.625065
U0007363,variant,0,0.0,0.0,Action,Desktop,18-24,LATAM,Premium,Carousel,2026-03-16 19:29:53.625065
U0002860,control,0,0.0,0.0,Action,Mobile,25-34,EMEA,Premium,Pre-Roll 15s,2026-03-09 11:05:10.625065
U0007929,variant,0,0.0,0.0,Documentary,Smart TV,35-44,North America,Standard,Interactive Overlay,2026-03-07 22:32:23.625065
U0004041,control,0,0.0,0.0,Documentary,Smart TV,35-44,North America,Standard,Pre-Roll 15s,2026-03-15 15:32:27.625065
U0007178,variant,1,36.79,1.0,Comedy,Smart TV,25-34,EMEA,Premium,Teaser Clip,2026-03-12 14:08:13.625065
U0002897,control,0,0.0,0.0,Animation,Mobile,35-44,EMEA,Premium,Hero Banner,2026-03-08 14:09:59.625065
U0000366,control,0,0.0,0.0,Sci-Fi,Smart TV,35-44,North America,Standard,Carousel,2026-03-08 13:53:42.625065
U0000849,control,1,89.27,1.0,Sci-Fi,Mobile,35-44,North America,Basic,Carousel,2026-03-09 09:40:39.625065
U0007440,variant,1,27.8,1.0,Drama,Tablet,35-44,LATAM,Standard,Mid-Roll 30s,2026-03-16 17:48:28.625065
U0009454,variant,0,0.0,0.0,Sci-Fi,Mobile,45-54,North America,Premium,Interactive Overlay,2026-03-16 12:14:45.625065
U0004301,control,0,0.0,0.0,Documentary,Desktop,25-34,EMEA,Basic,Hero Banner,2026-03-11 13:32:14.625065
U0002653,control,0,0.0,0.0,Documentary,Smart TV,45-54,EMEA,Standard,Interactive Overlay,2026-03-17 10:53:47.625065
U0003503,control,0,0.0,0.0,Documentary,Smart TV,55+,North America,Standard,Teaser Clip,2026-03-13 13:21:16.625065
U0001541,control,0,0.0,0.0,Sci-Fi,Tablet,25-34,EMEA,Basic,Interactive Overlay,2026-03-19 19:21:50.625065
U0004165,control,0,0.0,0.0,Sci-Fi,Desktop,18-24,LATAM,Standard,Mid-Roll 30s,2026-03-12 21:15:36.625065
U0008866,variant,0,0.0,0.0,Animation,Desktop,45-54,APAC,Standard,Hero Banner,2026-03-14 18:32:39.625065
U0000322,control,0,0.0,0.0,Drama,Tablet,25-34,APAC,Premium,Interactive Overlay,2026-03-07 17:54:01.625065
U0002031,control,0,0.0,0.0,Documentary,Game Console,18-24,EMEA,Premium,Interactive Overlay,2026-03-15 07:19:17.625065
U0000813,control,0,0.0,0.0,Comedy,Mobile,25-34,North America,Standard,Interactive Overlay,2026-03-08 19:01:55.625065
U0008939,variant,1,20.4,1.0,Sci-Fi,Smart TV,55+,North America,Standard,Teaser Clip,2026-03-15 01:05:02.625065
U0009375,variant,0,0.0,0.0,Drama,Tablet,18-24,LATAM,Standard,Pre-Roll 15s,2026-03-17 18:05:09.625065
U0001079,control,0,0.0,0.0,Comedy,Game Console,25-34,North America,Standard,Teaser Clip,2026-03-16 11:25:41.625065
U0002226,control,0,0.0,0.0,Animation,Mobile,55+,EMEA,Basic,Teaser Clip,2026-03-12 12:13:31.625065
U0009136,variant,0,0.0,0.0,Animation,Game Console,45-54,EMEA,Premium,Interactive Overlay,2026-03-14 02:16:49.625065
U0009531,variant,0,0.0,0.0,Sci-Fi,Smart TV,35-44,APAC,Basic,Interactive Overlay,2026-03-12 08:31:42.625065
U0002705,control,0,0.0,0.0,Comedy,Desktop,18-24,LATAM,Basic,Mid-Roll 30s,2026-03-09 04:37:37.625065
U0006824,variant,0,0.0,0.0,Drama,Smart TV,55+,APAC,Standard,Pre-Roll 15s,2026-03-10 18:45:22.625065
U0007556,variant,0,0.0,0.0,Drama,Mobile,18-24,North America,Standard,Mid-Roll 30s,2026-03-12 17:36:45.625065
U0001164,control,0,0.0,0.0,Documentary,Tablet,35-44,North America,Premium,Teaser Clip,2026-03-19 07:17:15.625065
U0003261,control,0,0.0,0.0,Drama,Smart TV,55+,EMEA,Standard,Hero Banner,2026-03-07 04:59:53.625065
U0004687,control,0,0.0,0.0,Documentary,Smart TV,45-54,LATAM,Standard,Teaser Clip,2026-03-15 23:04:01.625065
U0001450,control,0,0.0,0.0,Sci-Fi,Game Console,18-24,EMEA,Basic,Interactive Overlay,2026-03-18 01:05:22.625065
U0003862,control,0,0.0,0.0,Animation,Tablet,45-54,EMEA,Standard,Mid-Roll 30s,2026-03-09 05:14:47.625065
U0006103,variant,0,0.0,0.0,Documentary,Mobile,18-24,North America,Basic,Mid-Roll 30s,2026-03-18 10:56:42.625065
U0009215,variant,0,0.0,0.0,Action,Tablet,18-24,APAC,Standard,Hero Banner,2026-03-15 04:32:46.625065
U0007120,variant,0,0.0,0.0,Drama,Tablet,55+,North America,Basic,Pre-Roll 15s,2026-03-15 16:52:16.625065
U0006398,variant,0,0.0,0.0,Action,Smart TV,18-24,North America,Standard,Carousel,2026-03-13 06:18:45.625065
U0009588,variant,0,0.0,0.0,Comedy,Smart TV,55+,LATAM,Premium,Interactive Overlay,2026-03-19 10:47:50.625065
U0006214,variant,0,0.0,0.0,Sci-Fi,Mobile,55+,EMEA,Standard,Hero Banner,2026-03-16 14:39:37.625065
U0009645,variant,0,0.0,0.0,Sci-Fi,Smart TV,18-24,APAC,Premium,Teaser Clip,2026-03-18 08:13:33.625065
U0005336,variant,0,0.0,0.0,Comedy,Mobile,35-44,APAC,Basic,Hero Banner,2026-03-07 23:29:58.625065
U0004056,control,0,0.0,0.0,Documentary,Smart TV,45-54,APAC,Premium,Interactive Overlay,2026-03-10 17:10:18.625065
U0009511,variant,0,0.0,0.0,Action,Smart TV,18-24,EMEA,Basic,Carousel,2026-03-13 13:00:05.625065
U0002999,control,0,0.0,0.0,Animation,Mobile,18-24,APAC,Standard,Teaser Clip,2026-03-07 23:28:09.625065
U0009024,variant,0,0.0,0.0,Animation,Mobile,45-54,North America,Standard,Carousel,2026-03-12 17:38:06.625065
U0001231,control,0,0.0,0.0,Comedy,Smart TV,25-34,EMEA,Basic,Mid-Roll 30s,2026-03-12 12:36:19.625065
U0001514,control,1,11.32,1.0,Sci-Fi,Smart TV,55+,APAC,Standard,Carousel,2026-03-09 12:43:53.625065
U0002313,control,0,0.0,0.0,Sci-Fi,Tablet,35-44,EMEA,Premium,Mid-Roll 30s,2026-03-13 04:33:14.625065
U0001451,control,0,0.0,0.0,Action,Tablet,18-24,North America,Basic,Carousel,2026-03-11 14:13:35.625065
U0005267,variant,1,37.38,1.0,Action,Mobile,55+,LATAM,Basic,Pre-Roll 15s,2026-03-10 22:51:10.625065
U0006131,variant,0,0.0,0.0,Documentary,Desktop,45-54,APAC,Basic,Pre-Roll 15s,2026-03-08 23:44:53.625065
U0008531,variant,0,0.0,0.0,Drama,Tablet,45-54,North America,Premium,Teaser Clip,2026-03-08 16:27:04.625065
U0006464,variant,0,0.0,0.0,Sci-Fi,Mobile,45-54,APAC,Premium,Carousel,2026-03-11 00:15:19.625065
U0000838,control,0,0.0,0.0,Documentary,Mobile,35-44,APAC,Basic,Carousel,2026-03-18 08:36:07.625065
U0009915,variant,0,0.0,0.0,Animation,Smart TV,55+,EMEA,Premium,Mid-Roll 30s,2026-03-08 21:39:10.625065
U0008261,variant,0,0.0,0.0,Action,Mobile,35-44,North America,Premium,Teaser Clip,2026-03-12 20:51:02.625065
U0006414,variant,0,0.0,0.0,Drama,Mobile,35-44,EMEA,Basic,Teaser Clip,2026-03-18 03:38:57.625065
U0008504,variant,0,0.0,0.0,Documentary,Mobile,45-54,North America,Premium,Hero Banner,2026-03-14 01:46:17.625065
U0003567,control,0,0.0,0.0,Animation,Smart TV,45-54,North America,Standard,Pre-Roll 15s,2026-03-08 12:37:21.625065
